Any,Trimestre,Nom_Districte,Nom_Barri,Eur,Clau,Eur_m2,Date,m2
2014,1,Gràcia,la Vila de Gràcia,679.8,3120141,11.59,2014-01-01,58.654012079378774
2014,1,Gràcia,el Camp d'en Grassot i Gràcia Nova,671.0,3220141,10.29,2014-01-01,65.2089407191448
2014,1,Horta-Guinardó,el Baix Guinardó,622.63,3320141,9.63,2014-01-01,64.6552440290758
2014,1,Horta-Guinardó,Can Baró,568.94,3420141,9.97,2014-01-01,57.06519558676028
2014,1,Horta-Guinardó,el Guinardó,586.5,3520141,9.35,2014-01-01,62.72727272727273
2014,1,Horta-Guinardó,la Font d'en Fargues,585.45,3620141,9.26,2014-01-01,63.223542116630675
2014,1,Horta-Guinardó,el Carmel,478.7,3720141,8.41,2014-01-01,56.92033293697978
2014,1,Horta-Guinardó,la Teixonera,492.79,3820141,8.52,2014-01-01,57.83920187793428
2014,1,Horta-Guinardó,Sant Genís dels Agudells,557.0,3920141,7.72,2014-01-01,72.15025906735751
2014,1,Horta-Guinardó,Montbau,537.94,4020141,9.48,2014-01-01,56.744725738396625
2014,1,Horta-Guinardó,la Vall d'Hebron,737.73,4120141,10.59,2014-01-01,69.6628895184136
2014,1,Horta-Guinardó,Horta,556.3,4320141,8.85,2014-01-01,62.85875706214689
2014,1,Nou Barris,Vilapicina i la Torre Llobeta,555.89,4420141,8.85,2014-01-01,62.81242937853107
2014,1,Nou Barris,Porta,523.29,4520141,8.58,2014-01-01,60.98951048951049
2014,1,Nou Barris,el Turó de la Peira,475.06,4620141,7.59,2014-01-01,62.590250329380765
2014,1,Nou Barris,la Guineueta,613.58,4820141,8.11,2014-01-01,75.65721331689274
2014,1,Nou Barris,Canyelles,563.33,4920141,7.35,2014-01-01,76.64353741496599
2014,1,Nou Barris,les Roquetes,461.28,5020141,8.53,2014-01-01,54.077373974208676
2014,1,Nou Barris,Verdun,503.47,5120141,9.03,2014-01-01,55.75526024363234
2014,1,Nou Barris,la Prosperitat,521.81,5220141,9.03,2014-01-01,57.78626799557032
2014,1,Nou Barris,la Trinitat Nova,442.94,5320141,8.96,2014-01-01,49.435267857142854
2014,1,Nou Barris,Ciutat Meridiana,359.27,5520141,6.23,2014-01-01,57.66773675762439
2014,1,Sant Andreu,la Trinitat Vella,461.1,5720141,8.28,2014-01-01,55.68840579710145
2014,1,Sant Andreu,el Bon Pastor,488.14,5920141,8.09,2014-01-01,60.33868974042027
2014,1,Sant Andreu,Sant Andreu,581.16,6020141,9.39,2014-01-01,61.89137380191693
2014,1,Sant Andreu,la Sagrera,626.26,6120141,9.28,2014-01-01,67.48491379310344
2014,1,Sant Andreu,el Congrés i els Indians,563.42,6220141,9.21,2014-01-01,61.174809989142226
2014,1,Sant Andreu,Navas,613.47,6320141,9.2,2014-01-01,66.68152173913045
2014,1,Sant Martí,el Camp de l'Arpa del Clot,580.09,6420141,9.96,2014-01-01,58.24196787148594
2014,1,Sant Martí,el Clot,604.85,6520141,9.82,2014-01-01,61.59368635437882
2014,1,Sant Martí,el Parc i la Llacuna del Poblenou,704.67,6620141,11.04,2014-01-01,63.828804347826086
2014,1,Sant Martí,la Vila Olímpica del Poblenou,926.43,6720141,12.37,2014-01-01,74.89329021827001
2014,1,Sant Martí,el Poblenou,663.93,6820141,11.38,2014-01-01,58.34182776801405
2014,1,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,866.7,6920141,10.82,2014-01-01,80.10166358595194
2014,1,Sant Martí,el Besòs i el Maresme,516.9,7020141,8.51,2014-01-01,60.74030552291422
2014,1,Sant Martí,Provençals del Poblenou,635.7,7120141,9.54,2014-01-01,66.63522012578618
2014,1,Sant Martí,Sant Martí de Provençals,643.66,7220141,8.73,2014-01-01,73.72966781214203
2014,1,Sant Martí,la Verneda i la Pau,568.68,7320141,8.34,2014-01-01,68.18705035971223
2014,2,Ciutat Vella,el Raval,550.63,120142,10.52,2014-04-01,52.34125475285171
2014,2,Ciutat Vella,el Barri Gòtic,728.79,220142,10.18,2014-04-01,71.59037328094303
2014,2,Ciutat Vella,la Barceloneta,541.93,320142,14.53,2014-04-01,37.297315898141775
2014,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",676.98,420142,11.23,2014-04-01,60.283170080142476
2014,2,Eixample,el Fort Pienc,706.16,520142,10.06,2014-04-01,70.1948310139165
2014,2,Eixample,la Sagrada Família,663.23,620142,10.59,2014-04-01,62.627950897072715
2014,2,Eixample,la Dreta de l'Eixample,948.96,720142,10.63,2014-04-01,89.27187206020696
2014,2,Eixample,l'Antiga Esquerra de l'Eixample,821.81,820142,10.98,2014-04-01,74.84608378870674
2014,2,Eixample,la Nova Esquerra de l'Eixample,708.0,920142,10.63,2014-04-01,66.60395108184383
2014,2,Eixample,Sant Antoni,718.01,1020142,10.4,2014-04-01,69.03942307692307
2014,2,Sants-Montjuïc,el Poble Sec,578.65,1120142,10.3,2014-04-01,56.179611650485434
2014,2,Sants-Montjuïc,la Marina de Port,454.44,1320142,7.27,2014-04-01,62.50894085281981
2014,2,Sants-Montjuïc,la Font de la Guatlla,624.88,1420142,10.55,2014-04-01,59.230331753554495
2014,2,Sants-Montjuïc,Hostafrancs,584.91,1520142,10.08,2014-04-01,58.02678571428571
2014,2,Sants-Montjuïc,la Bordeta,616.4,1620142,9.6,2014-04-01,64.20833333333333
2014,2,Sants-Montjuïc,Sants - Badal,569.68,1720142,10.1,2014-04-01,56.4039603960396
2014,2,Sants-Montjuïc,Sants,618.8,1820142,10.62,2014-04-01,58.26741996233522
2014,2,Les Corts,les Corts,765.29,1920142,11.0,2014-04-01,69.57181818181817
2014,2,Les Corts,la Maternitat i Sant Ramon,748.64,2020142,10.44,2014-04-01,71.7088122605364
2014,2,Les Corts,Pedralbes,1459.12,2120142,12.52,2014-04-01,116.54313099041534
2014,2,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1051.22,2220142,6.25,2014-04-01,168.1952
2014,2,Sarrià-Sant Gervasi,Sarrià,1030.35,2320142,13.29,2014-04-01,77.52821670428894
2014,2,Sarrià-Sant Gervasi,les Tres Torres,1327.22,2420142,14.4,2014-04-01,92.16805555555555
2014,2,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,920.62,2520142,11.76,2014-04-01,78.28401360544218
2014,2,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1006.56,2620142,11.56,2014-04-01,87.07266435986158
2014,2,Sarrià-Sant Gervasi,el Putxet i el Farró,761.35,2720142,11.32,2014-04-01,67.25706713780919
2014,2,Gràcia,Vallcarca i els Penitents,648.32,2820142,10.17,2014-04-01,63.74827925270404
2014,2,Gràcia,el Coll,551.4,2920142,9.81,2014-04-01,56.207951070336385
2014,2,Gràcia,la Salut,702.33,3020142,9.82,2014-04-01,71.52036659877801
2014,2,Gràcia,la Vila de Gràcia,673.79,3120142,11.2,2014-04-01,60.159821428571426
2014,2,Gràcia,el Camp d'en Grassot i Gràcia Nova,665.44,3220142,10.72,2014-04-01,62.07462686567165
2014,2,Horta-Guinardó,el Baix Guinardó,610.87,3320142,9.7,2014-04-01,62.976288659793816
2014,2,Horta-Guinardó,Can Baró,525.04,3420142,8.95,2014-04-01,58.66368715083799
2014,2,Horta-Guinardó,el Guinardó,564.1,3520142,9.12,2014-04-01,61.8530701754386
2014,2,Horta-Guinardó,la Font d'en Fargues,772.41,3620142,9.31,2014-04-01,82.96562835660579
2014,2,Horta-Guinardó,el Carmel,495.01,3720142,9.0,2014-04-01,55.00111111111111
2014,2,Horta-Guinardó,la Teixonera,476.94,3820142,8.42,2014-04-01,56.6437054631829
2014,2,Horta-Guinardó,Sant Genís dels Agudells,568.75,3920142,7.92,2014-04-01,71.81186868686869
2014,2,Horta-Guinardó,Montbau,535.88,4020142,9.02,2014-04-01,59.41019955654102
2014,2,Horta-Guinardó,la Vall d'Hebron,675.63,4120142,9.78,2014-04-01,69.08282208588957
2014,2,Horta-Guinardó,Horta,566.67,4320142,8.67,2014-04-01,65.35986159169549
2014,2,Nou Barris,Vilapicina i la Torre Llobeta,573.24,4420142,9.19,2014-04-01,62.376496191512516
2014,2,Nou Barris,Porta,517.06,4520142,8.94,2014-04-01,57.83668903803132
2014,2,Nou Barris,el Turó de la Peira,461.25,4620142,7.96,2014-04-01,57.94597989949749
2014,2,Nou Barris,la Guineueta,613.14,4820142,8.15,2014-04-01,75.23190184049079
2014,2,Nou Barris,Canyelles,474.29,4920142,5.58,2014-04-01,84.99820788530467
2014,2,Nou Barris,les Roquetes,448.6,5020142,8.66,2014-04-01,51.801385681293304
2014,2,Nou Barris,Verdun,465.56,5120142,9.33,2014-04-01,49.89924973204716
2014,2,Nou Barris,la Prosperitat,501.4,5220142,9.08,2014-04-01,55.220264317180614
2014,2,Nou Barris,la Trinitat Nova,449.31,5320142,8.7,2014-04-01,51.6448275862069
2014,2,Nou Barris,Ciutat Meridiana,406.17,5520142,6.85,2014-04-01,59.29489051094891
2014,2,Sant Andreu,la Trinitat Vella,407.26,5720142,6.23,2014-04-01,65.37078651685393
2014,2,Sant Andreu,el Bon Pastor,476.31,5920142,7.86,2014-04-01,60.599236641221374
2014,2,Sant Andreu,Sant Andreu,573.12,6020142,9.33,2014-04-01,61.42765273311897
2014,2,Sant Andreu,la Sagrera,622.71,6120142,9.76,2014-04-01,63.80225409836066
2014,2,Sant Andreu,el Congrés i els Indians,556.26,6220142,9.34,2014-04-01,59.55674518201285
2014,2,Sant Andreu,Navas,590.17,6320142,8.66,2014-04-01,68.14896073903002
2014,2,Sant Martí,el Camp de l'Arpa del Clot,592.63,6420142,9.61,2014-04-01,61.668054110301775
2014,2,Sant Martí,el Clot,641.11,6520142,10.11,2014-04-01,63.41345202769536
2014,2,Sant Martí,el Parc i la Llacuna del Poblenou,678.23,6620142,10.31,2014-04-01,65.78370514064015
2014,2,Sant Martí,la Vila Olímpica del Poblenou,988.89,6720142,14.44,2014-04-01,68.48268698060942
2014,2,Sant Martí,el Poblenou,644.01,6820142,10.36,2014-04-01,62.16312741312741
2014,2,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,817.93,6920142,10.7,2014-04-01,76.44205607476636
2014,2,Sant Martí,el Besòs i el Maresme,480.69,7020142,7.8,2014-04-01,61.62692307692308
2014,2,Sant Martí,Provençals del Poblenou,643.46,7120142,10.01,2014-04-01,64.28171828171828
2014,2,Sant Martí,Sant Martí de Provençals,641.75,7220142,9.41,2014-04-01,68.19872476089266
2014,2,Sant Martí,la Verneda i la Pau,569.14,7320142,8.26,2014-04-01,68.90314769975787
2014,3,Ciutat Vella,el Raval,576.45,120143,9.84,2014-07-01,58.582317073170735
2014,3,Ciutat Vella,el Barri Gòtic,790.74,220143,10.99,2014-07-01,71.950864422202
2014,3,Ciutat Vella,la Barceloneta,578.88,320143,15.54,2014-07-01,37.25096525096525
2014,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",699.1,420143,11.59,2014-07-01,60.31924072476273
2014,3,Eixample,el Fort Pienc,719.84,520143,9.64,2014-07-01,74.67219917012449
2014,3,Eixample,la Sagrada Família,697.69,620143,10.4,2014-07-01,67.08557692307693
2014,3,Eixample,la Dreta de l'Eixample,934.55,720143,9.96,2014-07-01,93.83032128514056
2014,3,Eixample,l'Antiga Esquerra de l'Eixample,869.72,820143,10.33,2014-07-01,84.19361084220716
2014,3,Eixample,la Nova Esquerra de l'Eixample,746.78,920143,10.31,2014-07-01,72.43258971871968
2014,3,Eixample,Sant Antoni,713.89,1020143,9.97,2014-07-01,71.6038114343029
2014,3,Sants-Montjuïc,el Poble Sec,580.89,1120143,10.08,2014-07-01,57.62797619047619
2014,3,Sants-Montjuïc,la Marina de Port,542.81,1320143,7.86,2014-07-01,69.05979643765902
2014,3,Sants-Montjuïc,la Font de la Guatlla,630.89,1420143,10.04,2014-07-01,62.83764940239044
2014,3,Sants-Montjuïc,Hostafrancs,605.58,1520143,9.93,2014-07-01,60.98489425981874
2014,3,Sants-Montjuïc,la Bordeta,603.16,1620143,8.85,2014-07-01,68.15367231638417
2014,3,Sants-Montjuïc,Sants - Badal,629.58,1720143,9.98,2014-07-01,63.08416833667335
2014,3,Sants-Montjuïc,Sants,624.78,1820143,9.82,2014-07-01,63.62321792260692
2014,3,Les Corts,les Corts,786.29,1920143,10.91,2014-07-01,72.070577451879
2014,3,Les Corts,la Maternitat i Sant Ramon,768.46,2020143,10.44,2014-07-01,73.6072796934866
2014,3,Les Corts,Pedralbes,1506.2,2120143,12.06,2014-07-01,124.8922056384743
2014,3,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",988.66,2220143,8.78,2014-07-01,112.60364464692483
2014,3,Sarrià-Sant Gervasi,Sarrià,1081.14,2320143,14.64,2014-07-01,73.84836065573771
2014,3,Sarrià-Sant Gervasi,les Tres Torres,1386.13,2420143,13.38,2014-07-01,103.59715994020927
2014,3,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,963.57,2520143,11.57,2014-07-01,83.28176318063959
2014,3,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1078.84,2620143,11.54,2014-07-01,93.48700173310225
2014,3,Sarrià-Sant Gervasi,el Putxet i el Farró,766.33,2720143,10.76,2014-07-01,71.22026022304833
2014,3,Gràcia,Vallcarca i els Penitents,642.66,2820143,10.08,2014-07-01,63.75595238095238
2014,3,Gràcia,el Coll,537.15,2920143,8.85,2014-07-01,60.69491525423729
2014,3,Gràcia,la Salut,684.28,3020143,9.49,2014-07-01,72.10537407797682
2014,3,Gràcia,la Vila de Gràcia,691.69,3120143,11.01,2014-07-01,62.82379654859219
2014,3,Gràcia,el Camp d'en Grassot i Gràcia Nova,711.14,3220143,10.45,2014-07-01,68.05167464114832
2014,3,Horta-Guinardó,el Baix Guinardó,613.17,3320143,9.26,2014-07-01,66.2170626349892
2014,3,Horta-Guinardó,Can Baró,536.04,3420143,9.18,2014-07-01,58.3921568627451
2014,3,Horta-Guinardó,el Guinardó,585.39,3520143,9.26,2014-07-01,63.2170626349892
2014,3,Horta-Guinardó,la Font d'en Fargues,703.15,3620143,9.58,2014-07-01,73.39770354906054
2014,3,Horta-Guinardó,el Carmel,498.79,3720143,8.47,2014-07-01,58.88902007083825
2014,3,Horta-Guinardó,la Teixonera,469.77,3820143,7.62,2014-07-01,61.64960629921259
2014,3,Horta-Guinardó,Sant Genís dels Agudells,542.51,3920143,7.71,2014-07-01,70.36446173800259
2014,3,Horta-Guinardó,Montbau,578.5,4020143,9.35,2014-07-01,61.8716577540107
2014,3,Horta-Guinardó,la Vall d'Hebron,715.0,4120143,9.11,2014-07-01,78.48518111964874
2014,3,Horta-Guinardó,Horta,562.86,4320143,8.92,2014-07-01,63.10089686098655
2014,3,Nou Barris,Vilapicina i la Torre Llobeta,567.26,4420143,8.61,2014-07-01,65.88385598141696
2014,3,Nou Barris,Porta,522.7,4520143,8.56,2014-07-01,61.06308411214953
2014,3,Nou Barris,el Turó de la Peira,459.42,4620143,7.44,2014-07-01,61.75
2014,3,Nou Barris,la Guineueta,607.74,4820143,8.3,2014-07-01,73.22168674698794
2014,3,Nou Barris,Canyelles,532.67,4920143,6.81,2014-07-01,78.21879588839941
2014,3,Nou Barris,les Roquetes,444.29,5020143,7.73,2014-07-01,57.47606727037516
2014,3,Nou Barris,Verdun,484.98,5120143,8.95,2014-07-01,54.18770949720671
2014,3,Nou Barris,la Prosperitat,479.48,5220143,8.49,2014-07-01,56.47585394581861
2014,3,Nou Barris,la Trinitat Nova,416.65,5320143,8.33,2014-07-01,50.01800720288115
2014,3,Nou Barris,Ciutat Meridiana,372.44,5520143,6.39,2014-07-01,58.284820031298906
2014,3,Sant Andreu,la Trinitat Vella,419.12,5720143,6.29,2014-07-01,66.63275039745628
2014,3,Sant Andreu,el Bon Pastor,503.93,5920143,7.68,2014-07-01,65.61588541666667
2014,3,Sant Andreu,Sant Andreu,593.22,6020143,9.11,2014-07-01,65.11745334796927
2014,3,Sant Andreu,la Sagrera,570.36,6120143,8.34,2014-07-01,68.38848920863309
2014,3,Sant Andreu,el Congrés i els Indians,596.63,6220143,9.42,2014-07-01,63.33651804670913
2014,3,Sant Andreu,Navas,635.11,6320143,8.49,2014-07-01,74.80683156654888
2014,3,Sant Martí,el Camp de l'Arpa del Clot,604.83,6420143,9.77,2014-07-01,61.90685772773798
2014,3,Sant Martí,el Clot,607.62,6520143,9.23,2014-07-01,65.83098591549296
2014,3,Sant Martí,el Parc i la Llacuna del Poblenou,739.94,6620143,9.9,2014-07-01,74.74141414141414
2014,3,Sant Martí,la Vila Olímpica del Poblenou,1121.06,6720143,13.56,2014-07-01,82.67404129793509
2014,3,Sant Martí,el Poblenou,652.23,6820143,10.4,2014-07-01,62.714423076923076
2014,3,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,896.42,6920143,12.49,2014-07-01,71.77101681345076
2014,3,Sant Martí,el Besòs i el Maresme,423.45,7020143,6.84,2014-07-01,61.9078947368421
2014,3,Sant Martí,Provençals del Poblenou,630.29,7120143,9.1,2014-07-01,69.26263736263736
2014,3,Sant Martí,Sant Martí de Provençals,614.55,7220143,8.5,2014-07-01,72.3
2014,3,Sant Martí,la Verneda i la Pau,569.84,7320143,8.52,2014-07-01,66.88262910798123
2014,4,Ciutat Vella,el Raval,597.0,120144,10.81,2014-10-01,55.22664199814986
2014,4,Ciutat Vella,el Barri Gòtic,761.68,220144,10.41,2014-10-01,73.16810758885686
2014,4,Ciutat Vella,la Barceloneta,593.73,320144,16.14,2014-10-01,36.78624535315985
2014,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",687.33,420144,11.09,2014-10-01,61.97745716862038
2014,4,Eixample,el Fort Pienc,735.99,520144,9.81,2014-10-01,75.02446483180428
2014,4,Eixample,la Sagrada Família,687.26,620144,10.32,2014-10-01,66.59496124031007
2014,4,Eixample,la Dreta de l'Eixample,975.96,720144,9.87,2014-10-01,98.88145896656536
2014,4,Eixample,l'Antiga Esquerra de l'Eixample,848.56,820144,10.36,2014-10-01,81.9073359073359
2014,4,Eixample,la Nova Esquerra de l'Eixample,753.61,920144,10.46,2014-10-01,72.04684512428298
2014,4,Eixample,Sant Antoni,720.14,1020144,9.94,2014-10-01,72.4486921529175
2014,4,Sants-Montjuïc,el Poble Sec,602.55,1120144,10.2,2014-10-01,59.0735294117647
2014,4,Sants-Montjuïc,la Marina de Port,574.45,1320144,8.66,2014-10-01,66.3337182448037
2014,4,Sants-Montjuïc,la Font de la Guatlla,679.58,1420144,11.02,2014-10-01,61.667876588021784
2014,4,Sants-Montjuïc,Hostafrancs,603.86,1520144,10.63,2014-10-01,56.8071495766698
2014,4,Sants-Montjuïc,la Bordeta,621.68,1620144,9.37,2014-10-01,66.34791889007471
2014,4,Sants-Montjuïc,Sants - Badal,602.28,1720144,9.77,2014-10-01,61.64585465711361
2014,4,Sants-Montjuïc,Sants,647.14,1820144,10.06,2014-10-01,64.32803180914513
2014,4,Les Corts,les Corts,802.23,1920144,11.01,2014-10-01,72.86376021798365
2014,4,Les Corts,la Maternitat i Sant Ramon,806.43,2020144,10.54,2014-10-01,76.51138519924099
2014,4,Les Corts,Pedralbes,1762.06,2120144,13.99,2014-10-01,125.95139385275196
2014,4,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1754.44,2220144,15.88,2014-10-01,110.48110831234257
2014,4,Sarrià-Sant Gervasi,Sarrià,1004.37,2320144,13.52,2014-10-01,74.28772189349112
2014,4,Sarrià-Sant Gervasi,les Tres Torres,1352.08,2420144,13.18,2014-10-01,102.58573596358119
2014,4,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,948.26,2520144,11.44,2014-10-01,82.88986013986015
2014,4,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1047.5,2620144,11.62,2014-10-01,90.14629948364889
2014,4,Sarrià-Sant Gervasi,el Putxet i el Farró,761.7,2720144,10.94,2014-10-01,69.62522851919562
2014,4,Gràcia,Vallcarca i els Penitents,691.94,2820144,10.55,2014-10-01,65.5867298578199
2014,4,Gràcia,el Coll,552.75,2920144,9.61,2014-10-01,57.51821019771072
2014,4,Gràcia,la Salut,655.87,3020144,10.21,2014-10-01,64.23800195886385
2014,4,Gràcia,la Vila de Gràcia,681.25,3120144,11.2,2014-10-01,60.82589285714286
2014,4,Gràcia,el Camp d'en Grassot i Gràcia Nova,681.26,3220144,10.07,2014-10-01,67.65243296921548
2014,4,Horta-Guinardó,el Baix Guinardó,638.55,3320144,9.63,2014-10-01,66.30841121495327
2014,4,Horta-Guinardó,Can Baró,545.11,3420144,9.62,2014-10-01,56.66424116424117
2014,4,Horta-Guinardó,el Guinardó,590.31,3520144,9.01,2014-10-01,65.51720310765815
2014,4,Horta-Guinardó,la Font d'en Fargues,784.44,3620144,8.82,2014-10-01,88.93877551020408
2014,4,Horta-Guinardó,el Carmel,506.26,3720144,8.66,2014-10-01,58.459584295612004
2014,4,Horta-Guinardó,la Teixonera,506.77,3820144,8.85,2014-10-01,57.262146892655366
2014,4,Horta-Guinardó,Sant Genís dels Agudells,550.45,3920144,7.69,2014-10-01,71.57997399219767
2014,4,Horta-Guinardó,Montbau,544.47,4020144,9.26,2014-10-01,58.79805615550757
2014,4,Horta-Guinardó,la Vall d'Hebron,672.22,4120144,10.67,2014-10-01,63.000937207122774
2014,4,Horta-Guinardó,Horta,585.58,4320144,9.3,2014-10-01,62.965591397849465
2014,4,Nou Barris,Vilapicina i la Torre Llobeta,579.11,4420144,8.59,2014-10-01,67.41676367869616
2014,4,Nou Barris,Porta,552.56,4520144,8.49,2014-10-01,65.08362779740871
2014,4,Nou Barris,el Turó de la Peira,501.06,4620144,8.19,2014-10-01,61.17948717948718
2014,4,Nou Barris,la Guineueta,620.83,4820144,8.3,2014-10-01,74.79879518072289
2014,4,Nou Barris,Canyelles,566.36,4920144,7.7,2014-10-01,73.55324675324675
2014,4,Nou Barris,les Roquetes,450.4,5020144,8.46,2014-10-01,53.23877068557919
2014,4,Nou Barris,Verdun,502.41,5120144,9.51,2014-10-01,52.82965299684543
2014,4,Nou Barris,la Prosperitat,515.99,5220144,8.97,2014-10-01,57.523968784838345
2014,4,Nou Barris,la Trinitat Nova,420.98,5320144,8.03,2014-10-01,52.42590286425904
2014,4,Nou Barris,Ciutat Meridiana,360.94,5520144,6.17,2014-10-01,58.499189627228525
2014,4,Sant Andreu,la Trinitat Vella,400.76,5720144,7.13,2014-10-01,56.20757363253857
2014,4,Sant Andreu,el Bon Pastor,514.58,5920144,8.55,2014-10-01,60.184795321637424
2014,4,Sant Andreu,Sant Andreu,557.1,6020144,8.94,2014-10-01,62.31543624161075
2014,4,Sant Andreu,la Sagrera,616.27,6120144,8.98,2014-10-01,68.62694877505568
2014,4,Sant Andreu,el Congrés i els Indians,607.77,6220144,9.03,2014-10-01,67.30564784053156
2014,4,Sant Andreu,Navas,647.84,6320144,9.24,2014-10-01,70.11255411255411
2014,4,Sant Martí,el Camp de l'Arpa del Clot,615.61,6420144,9.62,2014-10-01,63.9927234927235
2014,4,Sant Martí,el Clot,643.75,6520144,9.47,2014-10-01,67.9778247096093
2014,4,Sant Martí,el Parc i la Llacuna del Poblenou,634.12,6620144,9.66,2014-10-01,65.64389233954451
2014,4,Sant Martí,la Vila Olímpica del Poblenou,991.06,6720144,12.25,2014-10-01,80.90285714285714
2014,4,Sant Martí,el Poblenou,658.01,6820144,10.19,2014-10-01,64.57409224730128
2014,4,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1130.29,6920144,11.49,2014-10-01,98.3716275021758
2014,4,Sant Martí,el Besòs i el Maresme,504.19,7020144,8.09,2014-10-01,62.32262051915946
2014,4,Sant Martí,Provençals del Poblenou,649.21,7120144,10.03,2014-10-01,64.72681954137587
2014,4,Sant Martí,Sant Martí de Provençals,636.3,7220144,8.86,2014-10-01,71.81715575620767
2014,4,Sant Martí,la Verneda i la Pau,552.58,7320144,8.14,2014-10-01,67.88452088452088
2015,1,Ciutat Vella,el Raval,601.31,120151,10.6,2015-01-01,56.72735849056603
2015,1,Ciutat Vella,el Barri Gòtic,756.68,220151,10.45,2015-01-01,72.40956937799044
2015,1,Ciutat Vella,la Barceloneta,581.34,320151,15.67,2015-01-01,37.09891512444161
2015,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",697.16,420151,11.51,2015-01-01,60.56993918331885
2015,1,Eixample,el Fort Pienc,753.76,520151,10.17,2015-01-01,74.11602753195673
2015,1,Eixample,la Sagrada Família,679.03,620151,10.21,2015-01-01,66.50636630754161
2015,1,Eixample,la Dreta de l'Eixample,957.55,720151,10.5,2015-01-01,91.1952380952381
